Entity,Code,Year,"Peas, dry | 00000187 || Production | 005510 || tonnes"
Tajikistan,TJK,2002,3456
Tajikistan,TJK,2003,3350
Tajikistan,TJK,2004,2456
Tajikistan,TJK,2005,8844
Tajikistan,TJK,2006,4156
Tajikistan,TJK,2007,5239
Tajikistan,TJK,2008,3804
Tajikistan,TJK,2009,4841
Tajikistan,TJK,2010,5884
Tajikistan,TJK,2011,5605
Tajikistan,TJK,2012,7265
Tajikistan,TJK,2013,6803
Tajikistan,TJK,2014,7367
Tajikistan,TJK,2015,8007
Tajikistan,TJK,2016,8411.3
Tajikistan,TJK,2017,10438
Tajikistan,TJK,2018,9935.2
Tajikistan,TJK,2019,13248.6
Tajikistan,TJK,2020,12496.53
Tajikistan,TJK,2021,12574.95
Tanzania,TZA,1961,3000
Tanzania,TZA,1962,3600
Tanzania,TZA,1963,3253
Tanzania,TZA,1964,4340
Tanzania,TZA,1965,4363
Tanzania,TZA,1966,6424
Tanzania,TZA,1967,6026
Tanzania,TZA,1968,5096
Tanzania,TZA,1969,4812
Tanzania,TZA,1970,6202
Tanzania,TZA,1971,6620
Tanzania,TZA,1972,5188
Tanzania,TZA,1973,6000
Tanzania,TZA,1974,6500
Tanzania,TZA,1975,7000
Tanzania,TZA,1976,7500
Tanzania,TZA,1977,8320
Tanzania,TZA,1978,7500
Tanzania,TZA,1979,7375
Tanzania,TZA,1980,7500
Tanzania,TZA,1981,7500
Tanzania,TZA,1982,9000
Tanzania,TZA,1983,12000
Tanzania,TZA,1984,20000
Tanzania,TZA,1985,24000
Tanzania,TZA,1986,15000
Tanzania,TZA,1987,25000
Tanzania,TZA,1988,23000
Tanzania,TZA,1989,30000
Tanzania,TZA,1990,22000
Tanzania,TZA,1991,24000
Tanzania,TZA,1992,16000
Tanzania,TZA,1993,20000
Tanzania,TZA,1994,15000
Tanzania,TZA,1995,22000
Tanzania,TZA,1996,30000
Tanzania,TZA,1997,22000
Tanzania,TZA,1998,25000
Tanzania,TZA,1999,28000
Tanzania,TZA,2000,29293.2
Tanzania,TZA,2001,28490.03
Tanzania,TZA,2002,29047.88
Tanzania,TZA,2003,30000
Tanzania,TZA,2004,29380.05
Tanzania,TZA,2005,29000
Tanzania,TZA,2006,32000
Tanzania,TZA,2007,40000
Tanzania,TZA,2008,53000
Tanzania,TZA,2009,61000
Tanzania,TZA,2010,85000
Tanzania,TZA,2011,80000
Tanzania,TZA,2012,110000
Tanzania,TZA,2013,130000
Tanzania,TZA,2014,98785.74
Tanzania,TZA,2015,60000
Tanzania,TZA,2016,40000
Tanzania,TZA,2017,30000
Tanzania,TZA,2018,30000
Tanzania,TZA,2019,30701.85
Tanzania,TZA,2020,38155.89
Tanzania,TZA,2021,35407.11
Tunisia,TUN,1981,500
Tunisia,TUN,1982,800
Tunisia,TUN,1983,800
Tunisia,TUN,1984,1000
Tunisia,TUN,1985,1000
Tunisia,TUN,1986,1500
Tunisia,TUN,1987,1500
Tunisia,TUN,1988,2100
Tunisia,TUN,1989,3960
Tunisia,TUN,1990,3970
Tunisia,TUN,1991,8430
Tunisia,TUN,1992,7150
Tunisia,TUN,1993,6300
Tunisia,TUN,1994,2160
Tunisia,TUN,1995,1830
Tunisia,TUN,1996,3655
Tunisia,TUN,1997,3255
Tunisia,TUN,1998,5470
Tunisia,TUN,1999,4683
Tunisia,TUN,2000,3200
Tunisia,TUN,2001,2300
Tunisia,TUN,2002,1400
Tunisia,TUN,2003,3470
Tunisia,TUN,2004,3375
Tunisia,TUN,2005,3470
Tunisia,TUN,2006,3915
Tunisia,TUN,2007,4290
Tunisia,TUN,2008,3830
Tunisia,TUN,2009,10000
Tunisia,TUN,2010,6630
Tunisia,TUN,2011,13254
Tunisia,TUN,2012,13800
Tunisia,TUN,2013,13740
Tunisia,TUN,2014,5974
Tunisia,TUN,2015,4570
Tunisia,TUN,2016,5300
Tunisia,TUN,2017,5281.33
Tunisia,TUN,2018,5051.85
Tunisia,TUN,2019,5211.06
Tunisia,TUN,2020,5181.42
Tunisia,TUN,2021,5148.11
Turkey,TUR,1961,2900
Turkey,TUR,1962,3300
Turkey,TUR,1963,2500
Turkey,TUR,1964,4000
Turkey,TUR,1965,6000
Turkey,TUR,1966,5000
Turkey,TUR,1967,6000
Turkey,TUR,1968,3700
Turkey,TUR,1969,4200
Turkey,TUR,1970,4000
Turkey,TUR,1971,4200
Turkey,TUR,1972,4100
Turkey,TUR,1973,4400
Turkey,TUR,1974,3500
Turkey,TUR,1975,3500
Turkey,TUR,1976,4000
Turkey,TUR,1977,6000
Turkey,TUR,1978,7000
Turkey,TUR,1979,7500
Turkey,TUR,1980,7000
Turkey,TUR,1981,7900
Turkey,TUR,1982,5000
Turkey,TUR,1983,4000
Turkey,TUR,1984,3700
Turkey,TUR,1985,3500
Turkey,TUR,1986,5000
Turkey,TUR,1987,5000
Turkey,TUR,1988,4500
Turkey,TUR,1989,4700
Turkey,TUR,1990,4500
Turkey,TUR,1991,4400
Turkey,TUR,1992,4000
Turkey,TUR,1993,4000
Turkey,TUR,1994,4000
Turkey,TUR,1995,3900
Turkey,TUR,1996,4000
Turkey,TUR,1997,3900
Turkey,TUR,1998,3100
Turkey,TUR,1999,3000
Turkey,TUR,2000,3100
Turkey,TUR,2001,2700
Turkey,TUR,2002,4000
Turkey,TUR,2003,3500
Turkey,TUR,2004,3500
Turkey,TUR,2005,3600
Turkey,TUR,2006,4373
Turkey,TUR,2007,3503
Turkey,TUR,2008,3920
Turkey,TUR,2009,3604
Turkey,TUR,2010,3200
Turkey,TUR,2011,3628
Turkey,TUR,2012,2686
Turkey,TUR,2013,3235
Turkey,TUR,2014,2987
Turkey,TUR,2015,3125
Turkey,TUR,2016,2919
Turkey,TUR,2017,2673
Turkey,TUR,2018,2603
Turkey,TUR,2019,2193
Turkey,TUR,2020,1538
Turkey,TUR,2021,1805
Turkmenistan,TKM,1992,5000
Turkmenistan,TKM,1993,1000
Turkmenistan,TKM,1994,10000
Turkmenistan,TKM,1995,6950
Turkmenistan,TKM,1996,7000
Turkmenistan,TKM,1997,6000
Turkmenistan,TKM,1998,7000
Turkmenistan,TKM,1999,7000
Turkmenistan,TKM,2000,8000
Turkmenistan,TKM,2001,8000
Turkmenistan,TKM,2002,10000
Turkmenistan,TKM,2003,15000
Turkmenistan,TKM,2004,8000
Turkmenistan,TKM,2005,9000
Turkmenistan,TKM,2006,14000
Turkmenistan,TKM,2007,11200
Turkmenistan,TKM,2008,11000
Turkmenistan,TKM,2009,10400
Turkmenistan,TKM,2010,11218.14
Turkmenistan,TKM,2011,11610.66
Turkmenistan,TKM,2012,11928.85
Turkmenistan,TKM,2013,12000
Turkmenistan,TKM,2014,12000
Turkmenistan,TKM,2015,13000
Turkmenistan,TKM,2016,12908.55
Turkmenistan,TKM,2017,13147.43
Turkmenistan,TKM,2018,13018.66
Turkmenistan,TKM,2019,13152.97
Turkmenistan,TKM,2020,13106.35
Turkmenistan,TKM,2021,13092.66
USSR,OWID_USS,1961,2008000
USSR,OWID_USS,1962,4852000
USSR,OWID_USS,1963,5934000
USSR,OWID_USS,1964,7710000
USSR,OWID_USS,1965,4255000
USSR,OWID_USS,1966,4360000
USSR,OWID_USS,1967,3792000
USSR,OWID_USS,1968,4432000
USSR,OWID_USS,1969,4844000
USSR,OWID_USS,1970,4508000
USSR,OWID_USS,1971,4420000
USSR,OWID_USS,1972,4580000
USSR,OWID_USS,1973,5581000
USSR,OWID_USS,1974,6000000
USSR,OWID_USS,1975,3700000
USSR,OWID_USS,1976,6335000
USSR,OWID_USS,1977,5180000
USSR,OWID_USS,1978,6005000
USSR,OWID_USS,1979,3200000
USSR,OWID_USS,1980,5040000
USSR,OWID_USS,1981,3478000
USSR,OWID_USS,1982,5340000
USSR,OWID_USS,1983,6425000
USSR,OWID_USS,1984,6408000
USSR,OWID_USS,1985,6860000
USSR,OWID_USS,1986,5578000
USSR,OWID_USS,1987,7460000
USSR,OWID_USS,1988,6760000
USSR,OWID_USS,1989,7336000
USSR,OWID_USS,1990,7660000
USSR,OWID_USS,1991,4255000
Uganda,UGA,1961,9300
Uganda,UGA,1962,5600
Uganda,UGA,1963,8400
Uganda,UGA,1964,8200
Uganda,UGA,1965,8000
Uganda,UGA,1966,6500
Uganda,UGA,1967,6500
Uganda,UGA,1968,10000
Uganda,UGA,1969,10000
Uganda,UGA,1970,6000
Uganda,UGA,1971,11000
Uganda,UGA,1972,14600
Uganda,UGA,1973,8000
Uganda,UGA,1974,13100
Uganda,UGA,1975,12000
Uganda,UGA,1976,15000
Uganda,UGA,1977,12000
Uganda,UGA,1978,13700
Uganda,UGA,1979,6000
Uganda,UGA,1980,7000
Uganda,UGA,1981,8000
Uganda,UGA,1982,10000
Uganda,UGA,1983,12000
Uganda,UGA,1984,13000
Uganda,UGA,1985,8000
Uganda,UGA,1986,10000
Uganda,UGA,1987,11000
Uganda,UGA,1988,12000
Uganda,UGA,1989,12145
Uganda,UGA,1990,12000
Uganda,UGA,1991,15000
Uganda,UGA,1992,15000
Uganda,UGA,1993,16000
Uganda,UGA,1994,17000
Uganda,UGA,1995,16000
Uganda,UGA,1996,17000
Uganda,UGA,1997,20000
Uganda,UGA,1998,19000
Uganda,UGA,1999,19000
Uganda,UGA,2000,20000
Uganda,UGA,2001,15000
Uganda,UGA,2002,16000
Uganda,UGA,2003,14000
Uganda,UGA,2004,15000
Uganda,UGA,2005,15000
Uganda,UGA,2006,16000
Uganda,UGA,2007,16000
Uganda,UGA,2008,15000
Uganda,UGA,2009,17000
Uganda,UGA,2010,16990
Uganda,UGA,2011,17052
Uganda,UGA,2012,11549
Uganda,UGA,2013,17300
Uganda,UGA,2014,15884
Uganda,UGA,2015,13035
Uganda,UGA,2016,12500
Uganda,UGA,2017,13097
Uganda,UGA,2018,11805
Uganda,UGA,2019,12483.75
Uganda,UGA,2020,13415.55
Uganda,UGA,2021,13274.91
Ukraine,UKR,1992,2775712
Ukraine,UKR,1993,2731000
Ukraine,UKR,1994,2470000
Ukraine,UKR,1995,1375800
Ukraine,UKR,1996,985000
Ukraine,UKR,1997,903000
Ukraine,UKR,1998,652000
Ukraine,UKR,1999,498000
Ukraine,UKR,2000,499400
Ukraine,UKR,2001,619000
Ukraine,UKR,2002,613200
Ukraine,UKR,2003,371200
Ukraine,UKR,2004,636300
Ukraine,UKR,2005,616000
Ukraine,UKR,2006,652700
Ukraine,UKR,2007,268100
Ukraine,UKR,2008,454900
Ukraine,UKR,2009,493600
Ukraine,UKR,2010,452400
Ukraine,UKR,2011,364300
Ukraine,UKR,2012,349400
Ukraine,UKR,2013,267240
Ukraine,UKR,2014,359030
Ukraine,UKR,2015,377940
Ukraine,UKR,2016,746230
Ukraine,UKR,2017,1097850
Ukraine,UKR,2018,775600
Ukraine,UKR,2019,573040
Ukraine,UKR,2020,478880
Ukraine,UKR,2021,566260
United Kingdom,GBR,1961,38610
United Kingdom,GBR,1962,37594
United Kingdom,GBR,1963,44000
United Kingdom,GBR,1964,47754
United Kingdom,GBR,1965,46840
United Kingdom,GBR,1966,44198
United Kingdom,GBR,1967,65027
United Kingdom,GBR,1968,51819
United Kingdom,GBR,1969,65840
United Kingdom,GBR,1970,87380
United Kingdom,GBR,1971,73156
United Kingdom,GBR,1972,73156
United Kingdom,GBR,1973,70107
United Kingdom,GBR,1974,96525
United Kingdom,GBR,1975,86200
United Kingdom,GBR,1976,82300
United Kingdom,GBR,1977,120500
United Kingdom,GBR,1978,102500
United Kingdom,GBR,1979,120900
United Kingdom,GBR,1980,111300
United Kingdom,GBR,1981,87000
United Kingdom,GBR,1982,88000
United Kingdom,GBR,1983,85000
United Kingdom,GBR,1984,170000
United Kingdom,GBR,1985,215000
United Kingdom,GBR,1986,330000
United Kingdom,GBR,1987,310000
United Kingdom,GBR,1988,360000
United Kingdom,GBR,1989,276000
United Kingdom,GBR,1990,320000
United Kingdom,GBR,1991,280000
United Kingdom,GBR,1992,261000
United Kingdom,GBR,1993,332000
United Kingdom,GBR,1994,370000
United Kingdom,GBR,1995,286000
United Kingdom,GBR,1996,240000
United Kingdom,GBR,1997,371000
United Kingdom,GBR,1998,324000
United Kingdom,GBR,1999,355000
United Kingdom,GBR,2000,309000
United Kingdom,GBR,2001,361000
United Kingdom,GBR,2002,292000
United Kingdom,GBR,2003,288000
United Kingdom,GBR,2004,214866
United Kingdom,GBR,2005,161000
United Kingdom,GBR,2006,145000
United Kingdom,GBR,2007,130000
United Kingdom,GBR,2008,91000
United Kingdom,GBR,2009,151200
United Kingdom,GBR,2010,147000
United Kingdom,GBR,2011,123000
United Kingdom,GBR,2012,58000
United Kingdom,GBR,2013,107000
United Kingdom,GBR,2014,128000
United Kingdom,GBR,2015,180400
United Kingdom,GBR,2016,188800
United Kingdom,GBR,2017,160300
United Kingdom,GBR,2018,106700
United Kingdom,GBR,2019,159900
United Kingdom,GBR,2020,159800
United Kingdom,GBR,2021,195100
United States,USA,1961,161433
United States,USA,1962,230197
United States,USA,1963,221760
United States,USA,1964,221352
United States,USA,1965,184883
United States,USA,1966,168781
United States,USA,1967,164336
United States,USA,1968,168872
United States,USA,1969,234824
United States,USA,1970,181027
United States,USA,1971,221533
United States,USA,1972,122469
United States,USA,1973,116890
United States,USA,1974,200986
United States,USA,1975,174587
United States,USA,1976,124601
United States,USA,1977,71214
United States,USA,1978,218404
United States,USA,1979,146646
United States,USA,1980,193638
United States,USA,1981,147690
United States,USA,1982,161860
United States,USA,1983,178200
United States,USA,1984,149750
United States,USA,1985,130580
United States,USA,1986,204600
United States,USA,1987,208000
United States,USA,1988,227600
United States,USA,1989,240000
United States,USA,1990,155000
United States,USA,1991,217000
United States,USA,1992,143800
United States,USA,1993,194900
United States,USA,1994,138800
United States,USA,1995,269080
United States,USA,1996,150680
United States,USA,1997,300000
United States,USA,1998,304450
United States,USA,1999,249070
United States,USA,2000,157578
United States,USA,2001,170687
United States,USA,2002,214413
United States,USA,2003,235959
United States,USA,2004,517957
United States,USA,2005,635165
United States,USA,2006,598880
United States,USA,2007,738766
United States,USA,2008,556560
United States,USA,2009,777320
United States,USA,2010,645050
United States,USA,2011,255146
United States,USA,2012,499042
United States,USA,2013,708510
United States,USA,2014,778140
United States,USA,2015,829303
United States,USA,2016,1259260
United States,USA,2017,643880
United States,USA,2018,722530
United States,USA,2019,1013600
United States,USA,2020,981080
United States,USA,2021,387780
Upper-middle-income countries,,1961,5208350
Upper-middle-income countries,,1962,9016604
Upper-middle-income countries,,1963,9316575
Upper-middle-income countries,,1964,11323726
Upper-middle-income countries,,1965,7922730
Upper-middle-income countries,,1966,7145417
Upper-middle-income countries,,1967,6580406
Upper-middle-income countries,,1968,6748209
Upper-middle-income countries,,1969,7100928
Upper-middle-income countries,,1970,7118720
Upper-middle-income countries,,1971,6883933
Upper-middle-income countries,,1972,6793526
Upper-middle-income countries,,1973,7868853
Upper-middle-income countries,,1974,8273640
Upper-middle-income countries,,1975,5947097
Upper-middle-income countries,,1976,8689549
Upper-middle-income countries,,1977,7319320
Upper-middle-income countries,,1978,8370105
Upper-middle-income countries,,1979,5628988
Upper-middle-income countries,,1980,7500112
Upper-middle-income countries,,1981,5848448
Upper-middle-income countries,,1982,7510787
Upper-middle-income countries,,1983,8546506
Upper-middle-income countries,,1984,8687988
Upper-middle-income countries,,1985,8755324
Upper-middle-income countries,,1986,7476947
Upper-middle-income countries,,1987,9409806
Upper-middle-income countries,,1988,8822380
Upper-middle-income countries,,1989,8975182
Upper-middle-income countries,,1990,9573866
Upper-middle-income countries,,1991,5234232.5
Upper-middle-income countries,,1992,3668157.2
Upper-middle-income countries,,1993,3995946
Upper-middle-income countries,,1994,3943469
Upper-middle-income countries,,1995,2587520
Upper-middle-income countries,,1996,2904831.2
Upper-middle-income countries,,1997,2714958.2
Upper-middle-income countries,,1998,2302797.8
Upper-middle-income countries,,1999,1986761
Upper-middle-income countries,,2000,2148813.8
Upper-middle-income countries,,2001,2737949.2
Upper-middle-income countries,,2002,3121528.2
Upper-middle-income countries,,2003,2800335
Upper-middle-income countries,,2004,2724772
Upper-middle-income countries,,2005,2640190.8
Upper-middle-income countries,,2006,2510508.5
Upper-middle-income countries,,2007,2243047.2
Upper-middle-income countries,,2008,2696205.8
Upper-middle-income countries,,2009,2671031
Upper-middle-income countries,,2010,2547716.5
Upper-middle-income countries,,2011,3877896.8
Upper-middle-income countries,,2012,3435357.2
Upper-middle-income countries,,2013,3029041.5
Upper-middle-income countries,,2014,3323425.2
Upper-middle-income countries,,2015,3532949.8
Upper-middle-income countries,,2016,4155670.5
Upper-middle-income countries,,2017,5870149
Upper-middle-income countries,,2018,4551433.5
Upper-middle-income countries,,2019,4584967.5
Upper-middle-income countries,,2020,4887039
Upper-middle-income countries,,2021,5361856
Uruguay,URY,1961,1000
Uruguay,URY,1962,1100
Uruguay,URY,1963,1100
Uruguay,URY,1964,1300
Uruguay,URY,1965,1300
Uruguay,URY,1966,1359
Uruguay,URY,1967,1380
Uruguay,URY,1968,1420
Uruguay,URY,1969,1480
Uruguay,URY,1970,1523
Uruguay,URY,1971,1550
Uruguay,URY,1972,1600
Uruguay,URY,1973,1650
Uruguay,URY,1974,1700
Uruguay,URY,1975,1800
Uruguay,URY,1976,1900
Uruguay,URY,1977,2000
Uruguay,URY,1978,2000
Uruguay,URY,1979,2000
Uruguay,URY,1980,2000
Uruguay,URY,1981,2200
Uruguay,URY,1982,2300
Uruguay,URY,1983,2300
Uruguay,URY,1984,2300
Uruguay,URY,1985,2300
Uruguay,URY,1986,2400
Uruguay,URY,1987,2500
Uruguay,URY,1988,2300
Uruguay,URY,1989,2500
Uruguay,URY,1990,1995
Uruguay,URY,1991,2558.29
Uruguay,URY,1992,2566.38
Uruguay,URY,1993,2574.46
Uruguay,URY,1994,2582.55
Uruguay,URY,1995,2590.63
Uruguay,URY,1996,2598.72
Uruguay,URY,1997,2605.6
Uruguay,URY,1998,2594.83
Uruguay,URY,1999,2550
Uruguay,URY,2000,2650
Uruguay,URY,2001,2600
Uruguay,URY,2002,2650
Uruguay,URY,2003,2700
Uruguay,URY,2004,2650
Uruguay,URY,2005,2700
Uruguay,URY,2006,2650
Uruguay,URY,2007,2681.84
Uruguay,URY,2008,2700
Uruguay,URY,2009,2800
Uruguay,URY,2010,2704.44
Uruguay,URY,2011,2705.04
Uruguay,URY,2012,2600
Uruguay,URY,2013,2800
Uruguay,URY,2014,2700
Uruguay,URY,2015,2723.32
Uruguay,URY,2016,2730.61
Uruguay,URY,2017,2734.28
Uruguay,URY,2018,2741.58
Uruguay,URY,2019,2739.99
Uruguay,URY,2020,2744.05
Uruguay,URY,2021,2748.3
Uzbekistan,UZB,1992,500
Uzbekistan,UZB,1993,600
Uzbekistan,UZB,1994,600
Uzbekistan,UZB,1995,660
Uzbekistan,UZB,1996,700
Uzbekistan,UZB,1997,1100
Uzbekistan,UZB,1998,1850
Uzbekistan,UZB,1999,900
Uzbekistan,UZB,2000,500
Uzbekistan,UZB,2001,400
Uzbekistan,UZB,2002,700
Uzbekistan,UZB,2003,700
Uzbekistan,UZB,2004,1000
Uzbekistan,UZB,2005,800
Uzbekistan,UZB,2006,1000
Uzbekistan,UZB,2007,900
Uzbekistan,UZB,2008,1500
Uzbekistan,UZB,2009,2000
Uzbekistan,UZB,2010,2200
Uzbekistan,UZB,2011,2400
Uzbekistan,UZB,2012,2800
Uzbekistan,UZB,2013,3000
Uzbekistan,UZB,2014,3300
Uzbekistan,UZB,2015,3700
Uzbekistan,UZB,2016,3333.33
Uzbekistan,UZB,2017,3444.44
Uzbekistan,UZB,2018,3492.59
Uzbekistan,UZB,2019,3423.46
Uzbekistan,UZB,2020,3453.5
Uzbekistan,UZB,2021,3456.52
Venezuela,VEN,1961,1594
Venezuela,VEN,1962,2508
Venezuela,VEN,1963,2134
Venezuela,VEN,1964,1150
Venezuela,VEN,1965,1495
Venezuela,VEN,1966,1944
Venezuela,VEN,1967,2245
Venezuela,VEN,1968,2477
Venezuela,VEN,1969,2883
Venezuela,VEN,1970,3103
Venezuela,VEN,1971,2202
Venezuela,VEN,1972,1621
Venezuela,VEN,1973,1054
Venezuela,VEN,1974,1212
Venezuela,VEN,1975,1326
Venezuela,VEN,1976,1581
Venezuela,VEN,1977,1669
Venezuela,VEN,1978,1661
Venezuela,VEN,1979,1704
Venezuela,VEN,1980,1649
Venezuela,VEN,1981,1619
Venezuela,VEN,1982,1538
Venezuela,VEN,1983,1630
Venezuela,VEN,1984,1643
Venezuela,VEN,1985,1745
Venezuela,VEN,1986,1665
Venezuela,VEN,1987,1683
Venezuela,VEN,1988,1819
Venezuela,VEN,1989,1855
Venezuela,VEN,1990,1896
Venezuela,VEN,1991,1837
Venezuela,VEN,1992,313
Venezuela,VEN,1993,892
Venezuela,VEN,1994,504
Venezuela,VEN,1995,285
Venezuela,VEN,1996,161
Venezuela,VEN,1997,125
Venezuela,VEN,1998,54
Venezuela,VEN,1999,56
Venezuela,VEN,2000,32
Venezuela,VEN,2001,23
Venezuela,VEN,2002,138
Venezuela,VEN,2003,224
Venezuela,VEN,2004,288
Venezuela,VEN,2005,258
Venezuela,VEN,2006,256
Venezuela,VEN,2007,377
Venezuela,VEN,2008,598
Venezuela,VEN,2009,599
Venezuela,VEN,2010,545
Venezuela,VEN,2011,592
Venezuela,VEN,2012,421
Venezuela,VEN,2013,282
Venezuela,VEN,2014,136
Venezuela,VEN,2015,169
Venezuela,VEN,2016,202
Venezuela,VEN,2017,206.82
Venezuela,VEN,2018,201
Venezuela,VEN,2019,178
Venezuela,VEN,2020,182.18
Venezuela,VEN,2021,153.51
Western Africa (FAO),,1961,750
Western Africa (FAO),,1962,800
Western Africa (FAO),,1963,850
Western Africa (FAO),,1964,900
Western Africa (FAO),,1965,1000
Western Africa (FAO),,1966,800
Western Africa (FAO),,1967,800
Western Africa (FAO),,1968,800
Western Africa (FAO),,1969,800
Western Africa (FAO),,1970,800
Western Africa (FAO),,1971,800
Western Africa (FAO),,1972,800
Western Africa (FAO),,1973,800
Western Africa (FAO),,1974,900
Western Africa (FAO),,1975,900
Western Africa (FAO),,1976,900
Western Africa (FAO),,1977,1000
Western Africa (FAO),,1978,1050
Western Africa (FAO),,1979,1100
Western Africa (FAO),,1980,1120
Western Africa (FAO),,1981,1150
Western Africa (FAO),,1982,1300
Western Africa (FAO),,1983,1380
Western Africa (FAO),,1984,1250
Western Africa (FAO),,1985,1450
Western Africa (FAO),,1986,1500
Western Africa (FAO),,1987,1520
Western Africa (FAO),,1988,1560
Western Africa (FAO),,1989,1600
Western Africa (FAO),,1990,2650
Western Africa (FAO),,1991,2733.75
Western Africa (FAO),,1992,3780
Western Africa (FAO),,1993,4134.04
Western Africa (FAO),,1994,4800
Western Africa (FAO),,1995,5325.17
Western Africa (FAO),,1996,5933.95
Western Africa (FAO),,1997,6996.48
Western Africa (FAO),,1998,8054.37
Western Africa (FAO),,1999,9060
Western Africa (FAO),,2000,9420
Western Africa (FAO),,2001,11950
Western Africa (FAO),,2002,12200
Western Africa (FAO),,2003,12451
Western Africa (FAO),,2004,13049.4
Western Africa (FAO),,2005,13186.88
Western Africa (FAO),,2006,13443.98
Western Africa (FAO),,2007,14267.99
Western Africa (FAO),,2008,14254.38
Western Africa (FAO),,2009,15159.52
Western Africa (FAO),,2010,13800
Western Africa (FAO),,2011,14894.21
